source,target,Type,Weight,relationshipType
Q146659,Q145,Undirected,1,Stad ligt in land
Q5125871,Q145,Undirected,1,Stad ligt in land
Q2376216,Q145,Undirected,1,Stad ligt in land
Q2031231,Q27,Undirected,1,Stad ligt in land
Q187402,Q27,Undirected,1,Stad ligt in land
Q747599,Q30,Undirected,1,Stad ligt in land
Q587996,Q145,Undirected,1,Stad ligt in land
Q239091,Q142,Undirected,1,Stad ligt in land
Q1861723,Q31,Undirected,1,Stad ligt in land
Q659895,Q27,Undirected,1,Stad ligt in land
Q323408,Q31,Undirected,1,Stad ligt in land
Q577334,Q30,Undirected,1,Stad ligt in land
Q921682,Q31,Undirected,1,Stad ligt in land
Q674954,Q31,Undirected,1,Stad ligt in land
Q960518,Q30,Undirected,1,Stad ligt in land
Q822771,Q31,Undirected,1,Stad ligt in land
Q21768611,Q31,Undirected,1,Stad ligt in land
Q1991101,Q31,Undirected,1,Stad ligt in land
Q36600,Q55,Undirected,1,Stad ligt in land
Q696825,Q31,Undirected,1,Stad ligt in land
Q13122,Q31,Undirected,1,Stad ligt in land
Q742906,Q31,Undirected,1,Stad ligt in land
Q1988333,Q31,Undirected,1,Stad ligt in land
Q12439,Q30,Undirected,1,Stad ligt in land
Q1026699,Q145,Undirected,1,Stad ligt in land
Q23156,Q145,Undirected,1,Stad ligt in land
Q743236,Q31,Undirected,1,Stad ligt in land
Q7003,Q142,Undirected,1,Stad ligt in land
Q2199190,Q31,Undirected,1,Stad ligt in land
Q215244,Q31,Undirected,1,Stad ligt in land
Q533936,Q31,Undirected,1,Stad ligt in land
Q165736,Q55,Undirected,1,Stad ligt in land
Q3033905,Q31,Undirected,1,Stad ligt in land
Q173219,Q31,Undirected,1,Stad ligt in land
Q2022299,Q31,Undirected,1,Stad ligt in land
Q23159,Q145,Undirected,1,Stad ligt in land
Q2692740,Q31,Undirected,1,Stad ligt in land
Q2117660,Q31,Undirected,1,Stad ligt in land
Q688377,Q31,Undirected,1,Stad ligt in land
Q207223,Q27,Undirected,1,Stad ligt in land
Q1260195,Q31,Undirected,1,Stad ligt in land
Q1761,Q27,Undirected,1,Stad ligt in land
Q3040923,Q31,Undirected,1,Stad ligt in land
Q45797,Q142,Undirected,1,Stad ligt in land
Q34779,Q145,Undirected,1,Stad ligt in land
Q204956,Q27,Undirected,1,Stad ligt in land
Q179815,Q145,Undirected,1,Stad ligt in land
Q1610804,Q145,Undirected,1,Stad ligt in land
Q23436,Q145,Undirected,1,Stad ligt in land
Q2006337,Q31,Undirected,1,Stad ligt in land
Q3049134,Q31,Undirected,1,Stad ligt in land
Q2526091,Q31,Undirected,1,Stad ligt in land
Q2693730,Q31,Undirected,1,Stad ligt in land
Q12012813,Q31,Undirected,1,Stad ligt in land
Q2488256,Q31,Undirected,1,Stad ligt in land
Q1021018,Q262,Undirected,1,Stad ligt in land
Q2803757,Q31,Undirected,1,Stad ligt in land
Q1981740,Q145,Undirected,1,Stad ligt in land
Q2475316,Q31,Undirected,1,Stad ligt in land
Q208713,Q31,Undirected,1,Stad ligt in land
Q2575787,Q31,Undirected,1,Stad ligt in land
Q2681034,Q31,Undirected,1,Stad ligt in land
Q6697,Q38,Undirected,1,Stad ligt in land
Q1219676,Q145,Undirected,1,Stad ligt in land
Q21,Q145,Undirected,1,Stad ligt in land
Q44762,Q414,Undirected,1,Stad ligt in land
Q2085862,Q31,Undirected,1,Stad ligt in land
Q724283,Q31,Undirected,1,Stad ligt in land
Q2261514,Q31,Undirected,1,Stad ligt in land
Q192859,Q31,Undirected,1,Stad ligt in land
Q2309565,Q31,Undirected,1,Stad ligt in land
Q12997,Q31,Undirected,1,Stad ligt in land
Q663930,Q142,Undirected,1,Stad ligt in land
Q2044,Q38,Undirected,1,Stad ligt in land
Q3074712,Q31,Undirected,1,Stad ligt in land
Q1010212,Q145,Undirected,1,Stad ligt in land
Q142,Q142,Undirected,1,Stad ligt in land
Q464454,Q31,Undirected,1,Stad ligt in land
Q949276,Q31,Undirected,1,Stad ligt in land
Q1963590,Q31,Undirected,1,Stad ligt in land
Q1296,Q31,Undirected,1,Stad ligt in land
Q499532,Q31,Undirected,1,Stad ligt in land
Q1021457,Q31,Undirected,1,Stad ligt in land
Q815948,Q31,Undirected,1,Stad ligt in land
Q2625637,Q31,Undirected,1,Stad ligt in land
Q984868,Q31,Undirected,1,Stad ligt in land
Q4093,Q145,Undirected,1,Stad ligt in land
Q383912,Q145,Undirected,1,Stad ligt in land
Q81220,Q55,Undirected,1,Stad ligt in land
Q749,Q55,Undirected,1,Stad ligt in land
Q23666,Q145,Undirected,1,Stad ligt in land
Q23306,Q145,Undirected,1,Stad ligt in land
Q769160,Q142,Undirected,1,Stad ligt in land
Q1978079,Q31,Undirected,1,Stad ligt in land
Q1557796,Q954,Undirected,1,Stad ligt in land
Q9920,Q55,Undirected,1,Stad ligt in land
Q1361,Q668,Undirected,1,Stad ligt in land
Q109042,Q20,Undirected,1,Stad ligt in land
Q631265,Q142,Undirected,1,Stad ligt in land
Q210003,Q31,Undirected,1,Stad ligt in land
Q391294,Q31,Undirected,1,Stad ligt in land
Q277162,Q145,Undirected,1,Stad ligt in land
Q25610,Q145,Undirected,1,Stad ligt in land
Q2741641,Q31,Undirected,1,Stad ligt in land
Q2647040,Q31,Undirected,1,Stad ligt in land
Q478797,Q31,Undirected,1,Stad ligt in land
Q58780,Q31,Undirected,1,Stad ligt in land
Q29245,Q145,Undirected,1,Stad ligt in land
Q473892,Q142,Undirected,1,Stad ligt in land
Q5685502,Q145,Undirected,1,Stad ligt in land
Q11131,Q142,Undirected,1,Stad ligt in land
Q2195310,Q55,Undirected,1,Stad ligt in land
Q1849663,Q31,Undirected,1,Stad ligt in land
Q2966,Q183,Undirected,1,Stad ligt in land
Q2974907,Q31,Undirected,1,Stad ligt in land
Q2134798,Q31,Undirected,1,Stad ligt in land
Q724448,Q31,Undirected,1,Stad ligt in land
Q842744,Q31,Undirected,1,Stad ligt in land
Q9681,Q145,Undirected,1,Stad ligt in land
Q3110823,Q31,Undirected,1,Stad ligt in land
Q1966966,Q31,Undirected,1,Stad ligt in land
Q9845,Q55,Undirected,1,Stad ligt in land
Q124394,Q145,Undirected,1,Stad ligt in land
Q123947,Q145,Undirected,1,Stad ligt in land
Q9934,Q55,Undirected,1,Stad ligt in land
Q267663,Q31,Undirected,1,Stad ligt in land
Q207095,Q31,Undirected,1,Stad ligt in land
Q641278,Q31,Undirected,1,Stad ligt in land
Q2004020,Q31,Undirected,1,Stad ligt in land
Q696907,Q31,Undirected,1,Stad ligt in land
Q724638,Q31,Undirected,1,Stad ligt in land
Q1840847,Q31,Undirected,1,Stad ligt in land
Q696942,Q31,Undirected,1,Stad ligt in land
Q3051137,Q145,Undirected,1,Stad ligt in land
Q1990660,Q31,Undirected,1,Stad ligt in land
Q189,Q189,Undirected,1,Stad ligt in land
Q281181,Q31,Undirected,1,Stad ligt in land
Q102728,Q31,Undirected,1,Stad ligt in land
Q213137,,Undirected,1,Stad ligt in land
Q822748,Q31,Undirected,1,Stad ligt in land
Q1012352,Q31,Undirected,1,Stad ligt in land
Q125163,Q145,Undirected,1,Stad ligt in land
Q38,Q38,Undirected,1,Stad ligt in land
Q392337,Q31,Undirected,1,Stad ligt in land
Q2551514,Q55,Undirected,1,Stad ligt in land
Q2863278,Q31,Undirected,1,Stad ligt in land
Q2333747,Q31,Undirected,1,Stad ligt in land
Q492453,Q31,Undirected,1,Stad ligt in land
Q203197,Q854,Undirected,1,Stad ligt in land
Q111434472,Q31,Undirected,1,Stad ligt in land
Q705020,Q31,Undirected,1,Stad ligt in land
Q3181967,Q31,Undirected,1,Stad ligt in land
Q1024880,Q31,Undirected,1,Stad ligt in land
Q288781,Q145,Undirected,1,Stad ligt in land
Q1012349,Q31,Undirected,1,Stad ligt in land
Q3195527,Q31,Undirected,1,Stad ligt in land
Q951571,Q31,Undirected,1,Stad ligt in land
Q6403209,Q843,Undirected,1,Stad ligt in land
Q15238339,Q974,Undirected,1,Stad ligt in land
Q13123333,Q924,Undirected,1,Stad ligt in land
Q3196450,Q31,Undirected,1,Stad ligt in land
Q623382,Q27,Undirected,1,Stad ligt in land
Q32508,Q145,Undirected,1,Stad ligt in land
Q2321706,Q145,Undirected,1,Stad ligt in land
Q3838,Q974,Undirected,1,Stad ligt in land
Q498655,Q31,Undirected,1,Stad ligt in land
Q1937157,Q31,Undirected,1,Stad ligt in land
Q912069,Q31,Undirected,1,Stad ligt in land
Q822795,Q31,Undirected,1,Stad ligt in land
Q2463781,Q31,Undirected,1,Stad ligt in land
Q76048,,Undirected,1,Stad ligt in land
Q2731701,Q31,Undirected,1,Stad ligt in land
Q2746117,Q31,Undirected,1,Stad ligt in land
Q2181673,Q31,Undirected,1,Stad ligt in land
Q3198907,Q31,Undirected,1,Stad ligt in land
Q822763,Q31,Undirected,1,Stad ligt in land
Q12995,Q31,Undirected,1,Stad ligt in land
Q21767298,Q31,Undirected,1,Stad ligt in land
Q817375,Q31,Undirected,1,Stad ligt in land
Q731501,Q31,Undirected,1,Stad ligt in land
Q11739,Q843,Undirected,1,Stad ligt in land
Q202059,Q145,Undirected,1,Stad ligt in land
Q23077,Q145,Undirected,1,Stad ligt in land
Q943502,Q31,Undirected,1,Stad ligt in land
Q726498,Q31,Undirected,1,Stad ligt in land
Q62132,Q33,Undirected,1,Stad ligt in land
Q62132,Q20,Undirected,1,Stad ligt in land
Q62132,Q159,Undirected,1,Stad ligt in land
Q62132,Q34,Undirected,1,Stad ligt in land
Q2127148,Q31,Undirected,1,Stad ligt in land
Q2802143,Q31,Undirected,1,Stad ligt in land
Q735842,Q31,Undirected,1,Stad ligt in land
Q25390,Q55,Undirected,1,Stad ligt in land
Q1827485,Q31,Undirected,1,Stad ligt in land
Q43631,Q55,Undirected,1,Stad ligt in land
Q2079,Q183,Undirected,1,Stad ligt in land
Q12993,Q31,Undirected,1,Stad ligt in land
Q696887,Q31,Undirected,1,Stad ligt in land
Q736120,Q31,Undirected,1,Stad ligt in land
Q690948,Q31,Undirected,1,Stad ligt in land
Q118958,Q31,Undirected,1,Stad ligt in land
Q696871,Q31,Undirected,1,Stad ligt in land
Q12460,Q31,Undirected,1,Stad ligt in land
Q1025511,Q142,Undirected,1,Stad ligt in land
Q133315,Q27,Undirected,1,Stad ligt in land
Q2049606,Q31,Undirected,1,Stad ligt in land
Q1924402,Q31,Undirected,1,Stad ligt in land
Q24826,Q145,Undirected,1,Stad ligt in land
Q2791245,Q31,Undirected,1,Stad ligt in land
Q822790,Q31,Undirected,1,Stad ligt in land
Q735827,Q31,Undirected,1,Stad ligt in land
Q2132237,Q31,Undirected,1,Stad ligt in land
Q1998586,Q31,Undirected,1,Stad ligt in land
Q84,Q145,Undirected,1,Stad ligt in land
Q587819,Q31,Undirected,1,Stad ligt in land
Q1626288,Q145,Undirected,1,Stad ligt in land
Q274325,Q142,Undirected,1,Stad ligt in land
Q2340735,Q31,Undirected,1,Stad ligt in land
Q3475001,Q31,Undirected,1,Stad ligt in land
Q840968,Q31,Undirected,1,Stad ligt in land
Q3992,Q31,Undirected,1,Stad ligt in land
Q261414,Q142,Undirected,1,Stad ligt in land
Q4191,Q39,Undirected,1,Stad ligt in land
Q932008,Q55,Undirected,1,Stad ligt in land
Q1309,Q55,Undirected,1,Stad ligt in land
Q3234954,Q31,Undirected,1,Stad ligt in land
Q2807,Q29,Undirected,1,Stad ligt in land
Q238803,Q145,Undirected,1,Stad ligt in land
Q498858,Q142,Undirected,1,Stad ligt in land
Q12896,Q31,Undirected,1,Stad ligt in land
Q18125,Q145,Undirected,1,Stad ligt in land
Q13581283,Q31,Undirected,1,Stad ligt in land
Q100037,Q55,Undirected,1,Stad ligt in land
Q13815099,Q31,Undirected,1,Stad ligt in land
Q1015356,Q31,Undirected,1,Stad ligt in land
Q2166168,Q31,Undirected,1,Stad ligt in land
Q3099657,Q31,Undirected,1,Stad ligt in land
Q2535447,Q31,Undirected,1,Stad ligt in land
Q23482,Q142,Undirected,1,Stad ligt in land
Q123634,Q145,Undirected,1,Stad ligt in land
Q597997,Q31,Undirected,1,Stad ligt in land
Q211073,Q974,Undirected,1,Stad ligt in land
Q2656389,Q1027,Undirected,1,Stad ligt in land
Q2166865,Q31,Undirected,1,Stad ligt in land
Q162022,Q31,Undirected,1,Stad ligt in land
Q2132066,Q31,Undirected,1,Stad ligt in land
Q2561079,Q31,Undirected,1,Stad ligt in land
Q1849098,Q31,Undirected,1,Stad ligt in land
Q696355,Q31,Undirected,1,Stad ligt in land
Q2565209,Q31,Undirected,1,Stad ligt in land
Q1018423,Q145,Undirected,1,Stad ligt in land
Q2794293,Q31,Undirected,1,Stad ligt in land
Q213224,Q31,Undirected,1,Stad ligt in land
Q912106,Q31,Undirected,1,Stad ligt in land
Q985789,Q31,Undirected,1,Stad ligt in land
Q187755,Q31,Undirected,1,Stad ligt in land
Q2326156,Q31,Undirected,1,Stad ligt in land
Q680624,Q142,Undirected,1,Stad ligt in land
Q737077,Q31,Undirected,1,Stad ligt in land
Q822783,Q31,Undirected,1,Stad ligt in land
Q63923,Q31,Undirected,1,Stad ligt in land
Q1166,Q30,Undirected,1,Stad ligt in land
Q2786493,Q31,Undirected,1,Stad ligt in land
Q52101,Q55,Undirected,1,Stad ligt in land
Q492369,Q31,Undirected,1,Stad ligt in land
Q19186,Q145,Undirected,1,Stad ligt in land
Q149688,Q145,Undirected,1,Stad ligt in land
Q377429,Q31,Undirected,1,Stad ligt in land
Q2041206,Q31,Undirected,1,Stad ligt in land
Q724573,Q31,Undirected,1,Stad ligt in land
Q220145,Q31,Undirected,1,Stad ligt in land
Q1123846,Q142,Undirected,1,Stad ligt in land
Q711,Q711,Undirected,1,Stad ligt in land
Q995533,Q30,Undirected,1,Stad ligt in land
Q2223904,Q31,Undirected,1,Stad ligt in land
Q340,Q16,Undirected,1,Stad ligt in land
Q780561,Q31,Undirected,1,Stad ligt in land
Q628733,Q31,Undirected,1,Stad ligt in land
Q688781,Q31,Undirected,1,Stad ligt in land
Q83317,Q796,Undirected,1,Stad ligt in land
Q1431633,Q30,Undirected,1,Stad ligt in land
Q1726,Q183,Undirected,1,Stad ligt in land
Q2742,Q183,Undirected,1,Stad ligt in land
Q134121,Q31,Undirected,1,Stad ligt in land
Q12191,Q142,Undirected,1,Stad ligt in land
Q580315,Q31,Undirected,1,Stad ligt in land
Q616933,Q31,Undirected,1,Stad ligt in land
Q2436688,Q31,Undirected,1,Stad ligt in land
Q822651,Q31,Undirected,1,Stad ligt in land
Q60,Q30,Undirected,1,Stad ligt in land
Q1384,Q30,Undirected,1,Stad ligt in land
Q987754,Q27,Undirected,1,Stad ligt in land
Q101254,Q145,Undirected,1,Stad ligt in land
Q243851,Q142,Undirected,1,Stad ligt in land
Q664,Q664,Undirected,1,Stad ligt in land
Q1847545,Q31,Undirected,1,Stad ligt in land
Q1865404,Q31,Undirected,1,Stad ligt in land
Q623310,Q31,Undirected,1,Stad ligt in land
Q2442951,Q30,Undirected,1,Stad ligt in land
Q661710,Q142,Undirected,1,Stad ligt in land
Q2346321,Q31,Undirected,1,Stad ligt in land
Q1060664,Q142,Undirected,1,Stad ligt in land
Q2042895,Q31,Undirected,1,Stad ligt in land
Q84957520,Q55,Undirected,1,Stad ligt in land
Q20,Q20,Undirected,1,Stad ligt in land
Q23109,Q145,Undirected,1,Stad ligt in land
Q7056086,Q145,Undirected,1,Stad ligt in land
Q215354,Q145,Undirected,1,Stad ligt in land
Q41262,Q145,Undirected,1,Stad ligt in land
Q23092,Q145,Undirected,1,Stad ligt in land
Q1909412,Q31,Undirected,1,Stad ligt in land
Q1023248,Q31,Undirected,1,Stad ligt in land
Q650376,Q31,Undirected,1,Stad ligt in land
Q2398408,Q31,Undirected,1,Stad ligt in land
Q1876354,Q31,Undirected,1,Stad ligt in land
Q4613418,Q31,Undirected,1,Stad ligt in land
Q28301,Q155,Undirected,1,Stad ligt in land
Q950007,Q31,Undirected,1,Stad ligt in land
Q2400293,Q31,Undirected,1,Stad ligt in land
Q2314278,Q31,Undirected,1,Stad ligt in land
Q12996,Q31,Undirected,1,Stad ligt in land
Q742892,Q31,Undirected,1,Stad ligt in land
Q1939288,Q31,Undirected,1,Stad ligt in land
Q2191886,Q31,Undirected,1,Stad ligt in land
Q1952054,Q31,Undirected,1,Stad ligt in land
Q822777,Q31,Undirected,1,Stad ligt in land
Q2555902,Q31,Undirected,1,Stad ligt in land
Q14988,Q31,Undirected,1,Stad ligt in land
Q930292,Q31,Undirected,1,Stad ligt in land
Q2491546,Q31,Undirected,1,Stad ligt in land
Q12992,Q31,Undirected,1,Stad ligt in land
Q835128,Q31,Undirected,1,Stad ligt in land
Q705028,Q31,Undirected,1,Stad ligt in land
Q2106759,Q31,Undirected,1,Stad ligt in land
Q599127,Q31,Undirected,1,Stad ligt in land
Q107986613,Q31,Undirected,1,Stad ligt in land
Q2580321,Q31,Undirected,1,Stad ligt in land
Q34217,Q145,Undirected,1,Stad ligt in land
Q124230,Q145,Undirected,1,Stad ligt in land
Q3892762,Q38,Undirected,1,Stad ligt in land
Q44213,Q414,Undirected,1,Stad ligt in land
Q90,Q142,Undirected,1,Stad ligt in land
Q255575,Q31,Undirected,1,Stad ligt in land
Q188096,Q833,Undirected,1,Stad ligt in land
Q2209469,Q145,Undirected,1,Stad ligt in land
Q208209,Q145,Undirected,1,Stad ligt in land
Q233129,Q30,Undirected,1,Stad ligt in land
Q1884650,Q31,Undirected,1,Stad ligt in land
Q203000,Q145,Undirected,1,Stad ligt in land
Q2053561,Q31,Undirected,1,Stad ligt in land
Q2174334,Q31,Undirected,1,Stad ligt in land
Q185591,Q258,Undirected,1,Stad ligt in land
Q2404540,Q145,Undirected,1,Stad ligt in land
Q651724,Q31,Undirected,1,Stad ligt in land
Q2351222,Q31,Undirected,1,Stad ligt in land
Q3475027,Q31,Undirected,1,Stad ligt in land
Q2026781,Q31,Undirected,1,Stad ligt in land
Q2414284,Q31,Undirected,1,Stad ligt in land
Q499588,Q31,Undirected,1,Stad ligt in land
Q36433,Q45,Undirected,1,Stad ligt in land
Q28599921,Q145,Undirected,1,Stad ligt in land
Q184090,Q145,Undirected,1,Stad ligt in land
Q1003559,Q145,Undirected,1,Stad ligt in land
Q2396419,Q31,Undirected,1,Stad ligt in land
Q3504647,Q252,Undirected,1,Stad ligt in land
Q908546,Q31,Undirected,1,Stad ligt in land
Q36074,Q408,Undirected,1,Stad ligt in land
Q773585,Q142,Undirected,1,Stad ligt in land
Q2189234,Q31,Undirected,1,Stad ligt in land
Q1947380,Q668,Undirected,1,Stad ligt in land
Q161491,Q145,Undirected,1,Stad ligt in land
Q2566545,Q31,Undirected,1,Stad ligt in land
Q2963326,Q31,Undirected,1,Stad ligt in land
Q648,Q142,Undirected,1,Stad ligt in land
Q8678,Q155,Undirected,1,Stad ligt in land
Q49218,Q30,Undirected,1,Stad ligt in land
Q3057456,Q145,Undirected,1,Stad ligt in land
Q9783,Q55,Undirected,1,Stad ligt in land
Q2191390,Q31,Undirected,1,Stad ligt in land
Q2220639,Q31,Undirected,1,Stad ligt in land
Q211037,Q31,Undirected,1,Stad ligt in land
Q2512929,Q31,Undirected,1,Stad ligt in land
Q2352516,Q31,Undirected,1,Stad ligt in land
Q220,Q38,Undirected,1,Stad ligt in land
Q268219,Q31,Undirected,1,Stad ligt in land
Q34370,Q55,Undirected,1,Stad ligt in land
Q34001,Q142,Undirected,1,Stad ligt in land
Q546635,Q145,Undirected,1,Stad ligt in land
Q2928815,Q31,Undirected,1,Stad ligt in land
Q696982,Q31,Undirected,1,Stad ligt in land
Q1704244,Q31,Undirected,1,Stad ligt in land
Q3453174,Q31,Undirected,1,Stad ligt in land
Q1618770,Q31,Undirected,1,Stad ligt in land
Q776556,Q145,Undirected,1,Stad ligt in land
Q189153,Q142,Undirected,1,Stad ligt in land
Q109571087,Q142,Undirected,1,Stad ligt in land
Q38298881,Q31,Undirected,1,Stad ligt in land
Q1068891,Q142,Undirected,1,Stad ligt in land
Q604222,Q142,Undirected,1,Stad ligt in land
Q47952,Q145,Undirected,1,Stad ligt in land
Q22544,Q142,Undirected,1,Stad ligt in land
Q743521,Q145,Undirected,1,Stad ligt in land
Q12887,Q31,Undirected,1,Stad ligt in land
Q2392360,Q31,Undirected,1,Stad ligt in land
Q911968,Q31,Undirected,1,Stad ligt in land
Q263177,Q31,Undirected,1,Stad ligt in land
Q1961936,Q55,Undirected,1,Stad ligt in land
Q2568071,Q31,Undirected,1,Stad ligt in land
Q2755150,Q31,Undirected,1,Stad ligt in land
Q194037,Q31,Undirected,1,Stad ligt in land
Q1287283,Q31,Undirected,1,Stad ligt in land
Q8717,Q29,Undirected,1,Stad ligt in land
Q8686,Q148,Undirected,1,Stad ligt in land
Q201970,Q145,Undirected,1,Stad ligt in land
Q54672,Q38,Undirected,1,Stad ligt in land
Q3110841,Q31,Undirected,1,Stad ligt in land
Q3475052,Q31,Undirected,1,Stad ligt in land
Q667610,Q408,Undirected,1,Stad ligt in land
Q2798071,Q55,Undirected,1,Stad ligt in land
Q2616736,Q55,Undirected,1,Stad ligt in land
Q2856296,Q55,Undirected,1,Stad ligt in land
Q21764799,Q31,Undirected,1,Stad ligt in land
Q2936941,Q31,Undirected,1,Stad ligt in land
Q2676933,Q31,Undirected,1,Stad ligt in land
Q3472219,Q31,Undirected,1,Stad ligt in land
Q2354846,Q31,Undirected,1,Stad ligt in land
Q2538413,Q31,Undirected,1,Stad ligt in land
Q2320749,Q31,Undirected,1,Stad ligt in land
Q2314032,Q31,Undirected,1,Stad ligt in land
Q898394,Q31,Undirected,1,Stad ligt in land
Q272243,Q31,Undirected,1,Stad ligt in land
Q3181971,Q31,Undirected,1,Stad ligt in land
Q2997099,Q31,Undirected,1,Stad ligt in land
Q1915517,Q31,Undirected,1,Stad ligt in land
Q2505670,Q31,Undirected,1,Stad ligt in land
Q817372,Q31,Undirected,1,Stad ligt in land
Q2528725,Q31,Undirected,1,Stad ligt in land
Q1904127,Q31,Undirected,1,Stad ligt in land
Q2026816,Q31,Undirected,1,Stad ligt in land
Q430812,Q31,Undirected,1,Stad ligt in land
Q687503,Q142,Undirected,1,Stad ligt in land
Q13127,Q31,Undirected,1,Stad ligt in land
Q31521097,Q31,Undirected,1,Stad ligt in land
Q208793,Q142,Undirected,1,Stad ligt in land
Q2262095,Q31,Undirected,1,Stad ligt in land
Q688790,Q31,Undirected,1,Stad ligt in land
Q2490578,Q31,Undirected,1,Stad ligt in land
Q37792,Q31,Undirected,1,Stad ligt in land
Q244934,Q142,Undirected,1,Stad ligt in land
Q3102205,Q31,Undirected,1,Stad ligt in land
Q2065987,Q55,Undirected,1,Stad ligt in land
Q1901132,Q31,Undirected,1,Stad ligt in land
Q612066,Q142,Undirected,1,Stad ligt in land
Q486877,Q30,Undirected,1,Stad ligt in land
Q7567400,Q145,Undirected,1,Stad ligt in land
Q1045096,Q145,Undirected,1,Stad ligt in land
Q79848,Q145,Undirected,1,Stad ligt in land
Q5273898,Q145,Undirected,1,Stad ligt in land
Q39865,Q31,Undirected,1,Stad ligt in land
Q2610272,Q31,Undirected,1,Stad ligt in land
Q26523296,Q145,Undirected,1,Stad ligt in land
Q2065416,Q145,Undirected,1,Stad ligt in land
Q742876,Q31,Undirected,1,Stad ligt in land
Q2524088,Q31,Undirected,1,Stad ligt in land
Q2580670,Q31,Undirected,1,Stad ligt in land
Q9005,Q31,Undirected,1,Stad ligt in land
Q2684417,Q31,Undirected,1,Stad ligt in land
Q3472086,Q31,Undirected,1,Stad ligt in land
Q134902,Q145,Undirected,1,Stad ligt in land
Q2449737,Q145,Undirected,1,Stad ligt in land
Q7619622,Q145,Undirected,1,Stad ligt in land
Q6602,Q142,Undirected,1,Stad ligt in land
Q1809460,Q31,Undirected,1,Stad ligt in land
Q188304,Q145,Undirected,1,Stad ligt in land
Q3130,Q408,Undirected,1,Stad ligt in land
Q531311,Q145,Undirected,1,Stad ligt in land
Q823623,Q31,Undirected,1,Stad ligt in land
Q1833538,Q31,Undirected,1,Stad ligt in land
Q3100236,Q31,Undirected,1,Stad ligt in land
Q261399,Q142,Undirected,1,Stad ligt in land
Q1012354,Q31,Undirected,1,Stad ligt in land
Q73221,Q55,Undirected,1,Stad ligt in land
Q651811,Q31,Undirected,1,Stad ligt in land
Q31555423,Q31,Undirected,1,Stad ligt in land
Q456550,Q31,Undirected,1,Stad ligt in land
Q190113,Q31,Undirected,1,Stad ligt in land
Q2248548,Q31,Undirected,1,Stad ligt in land
Q270633,Q31,Undirected,1,Stad ligt in land
Q182481,Q142,Undirected,1,Stad ligt in land
Q190959,Q193619,Undirected,1,Stad ligt in land
Q190959,Q258,Undirected,1,Stad ligt in land
Q600301,Q30,Undirected,1,Stad ligt in land
Q1143278,Q145,Undirected,1,Stad ligt in land
Q203312,Q31,Undirected,1,Stad ligt in land
Q116202,Q31,Undirected,1,Stad ligt in land
Q803,Q55,Undirected,1,Stad ligt in land
Q9768,Q55,Undirected,1,Stad ligt in land
Q24639,Q16,Undirected,1,Stad ligt in land
Q2137484,Q31,Undirected,1,Stad ligt in land
Q3445977,Q31,Undirected,1,Stad ligt in land
Q4555175,Q31,Undirected,1,Stad ligt in land
Q30,Q30,Undirected,1,Stad ligt in land
Q621,Q142,Undirected,1,Stad ligt in land
Q202954,Q31,Undirected,1,Stad ligt in land
Q602170,Q31,Undirected,1,Stad ligt in land
Q506707,Q31,Undirected,1,Stad ligt in land
Q1012357,Q31,Undirected,1,Stad ligt in land
Q318418,Q31,Undirected,1,Stad ligt in land
Q580227,Q31,Undirected,1,Stad ligt in land
Q456495,Q31,Undirected,1,Stad ligt in land
Q284691,Q31,Undirected,1,Stad ligt in land
Q9337,Q31,Undirected,1,Stad ligt in land
Q234,Q31,Undirected,1,Stad ligt in land
Q234,Q142,Undirected,1,Stad ligt in land
Q234,Q55,Undirected,1,Stad ligt in land
Q1411366,Q31,Undirected,1,Stad ligt in land
Q2693056,Q31,Undirected,1,Stad ligt in land
Q641313,Q142,Undirected,1,Stad ligt in land
Q10084,Q55,Undirected,1,Stad ligt in land
Q1999262,Q31,Undirected,1,Stad ligt in land
Q2658385,Q31,Undirected,1,Stad ligt in land
Q848324,Q55,Undirected,1,Stad ligt in land
Q72946,Q31,Undirected,1,Stad ligt in land
Q2358119,Q31,Undirected,1,Stad ligt in land
Q1367576,Q55,Undirected,1,Stad ligt in land
Q911983,Q31,Undirected,1,Stad ligt in land
Q587906,Q31,Undirected,1,Stad ligt in land
Q3110836,Q31,Undirected,1,Stad ligt in land
Q2629754,Q31,Undirected,1,Stad ligt in land
Q204547,Q31,Undirected,1,Stad ligt in land
Q55453014,Q408,Undirected,1,Stad ligt in land
Q549761,Q145,Undirected,1,Stad ligt in land
Q1223,Q30,Undirected,1,Stad ligt in land
Q1380709,Q30,Undirected,1,Stad ligt in land
Q23661,Q664,Undirected,1,Stad ligt in land
Q1354834,Q31,Undirected,1,Stad ligt in land
Q2091146,Q31,Undirected,1,Stad ligt in land
Q318532,Q31,Undirected,1,Stad ligt in land
Q1356,Q668,Undirected,1,Stad ligt in land
Q1113,Q31,Undirected,1,Stad ligt in land
Q475931,Q31,Undirected,1,Stad ligt in land
Q2107664,Q31,Undirected,1,Stad ligt in land
Q2006454,Q31,Undirected,1,Stad ligt in land
Q189960,Q145,Undirected,1,Stad ligt in land
Q2231539,Q31,Undirected,1,Stad ligt in land
Q2556717,Q31,Undirected,1,Stad ligt in land
Q643980,Q31,Undirected,1,Stad ligt in land
Q392343,Q31,Undirected,1,Stad ligt in land
Q730801,Q31,Undirected,1,Stad ligt in land
Q1012502,Q145,Undirected,1,Stad ligt in land
Q339395,Q31,Undirected,1,Stad ligt in land
